Geo Point;Geo Shape;gml_id;id;nom;code_insee;nom_com;longitude;latitude
48.37546853993256, -4.305893524861258;"{""coordinates"": [-4.305893524861258, 48.37546853993256], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502696;D29502696;Bourg;29140;Loperhet;-4.305951;48.375397
48.127519973973264, -2.156701974233886;"{""coordinates"": [-2.156701974233886, 48.127519973973264], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@MUECE;D35ARCOM@MUECE;Muel Centre;35201;Muel;-2.15669;48.1275
47.95162278695507, -4.0366832368333165;"{""coordinates"": [-4.036683236833317, 47.95162278695507], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505576;D29505576;L'arbre du Chapon;29247;Saint-Évarzec;-4.0366116;47.951675
48.55322436164986, -3.1495872516999563;"{""coordinates"": [-3.149587251699956, 48.55322436164986], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500230;D221500230;Lycée J. Verne;22070;Guingamp;-3.1495872;48.553223
47.87078198445626, -3.907470069592158;"{""coordinates"": [-3.907470069592158, 47.87078198445626], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500918;D29500918;Le Passage;29039;Concarneau;-3.9074898;47.870884
48.561549999343136, -1.9287300007440578;"{""coordinates"": [-1.928730000744058, 48.561549999343136], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35CHNCE1;D35CHNCE1;Châteauneuf /Centre;35070;Châteauneuf-d'Ille-et-Vilaine;-1.92847;48.5617
48.267441677943715, -3.508451458176887;"{""coordinates"": [-3.508451458176887, 48.267441677943715], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500413;D221500413;centre;22157;Le Moustoir;-3.508351;48.267536
47.883406383731035, -2.8323380875767374;"{""coordinates"": [-2.832338087576737, 47.883406383731035], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:LON5A1;DREGLRRNS:LON5A1;Place Anne de Bretagne;56117;Locminé;-2.832279;47.883404
47.89536958270069, -4.268212789831794;"{""coordinates"": [-4.268212789831794, 47.89536958270069], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503511;D29503511;Z.A. de Kerlavar;29174;Plonéour-Lanvern;-4.268083;47.895576
47.604078512963575, -2.5907130568561274;"{""coordinates"": [-2.590713056856127, 47.604078512963575], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000015;D562000015;Centre;56259;La Trinité-Surzur;-2.5907109;47.604084
48.19205710804754, -3.8981834970999834;"{""coordinates"": [-3.898183497099983, 48.19205710804754], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502478;D29502478;Bourg;29123;Lennon;-3.8981836;48.19206
48.57738844314998, -3.8345525255999684;"{""coordinates"": [-3.834552525599968, 48.57738844314998], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502895;D29502895;Gare SNCF;29151;Morlaix;-3.8345525;48.57739
47.98419732251384, -1.9058495017988701;"{""coordinates"": [-1.90584950179887, 47.98419732251384], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35965;D35965;Baulon/La Billais;35016;Baulon;-1.90612;47.9842
48.43373838007733, -2.11733633083373;"{""coordinates"": [-2.11733633083373, 48.43373838007733], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501280;D221501280;Mairie;22364;Trélivan;-2.1172554;48.433697
47.99025368312529, -4.083187159842836;"{""coordinates"": [-4.083187159842836, 47.99025368312529], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505140;D29505140;Kergoat ar Lez;29232;Quimper;-4.0830917;47.989815
48.04925649234972, -1.8664398679270082;"{""coordinates"": [-1.866439867927008, 48.04925649234972], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@B/MCULT;D35ARCOM@B/MCULT;Bréal Centre Culturel;35037;Bréal-sous-Montfort;-1.86642;48.0493
47.80377570238333, -4.2045628176663215;"{""coordinates"": [-4.204562817666321, 47.80377570238333], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503194;D29503194;Keralouët;29165;Plobannalec-Lesconil;-4.2045517;47.803806
47.598081458752546, -2.106793884407727;"{""coordinates"": [-2.106793884407727, 47.598081458752546], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000026;D562000026;Mairie;56194;Rieux;-2.1072805;47.598038
48.219633674785044, -1.6979207860373695;"{""coordinates"": [-1.69792078603737, 48.219633674785044], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353043;D353043;MELESSE Les Alleux;35173;Melesse;-1.6978904;48.21962
48.41299289724505, -1.372087929256392;"{""coordinates"": [-1.372087929256392, 48.41299289724505], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D357135;D357135;ST-BRICE-EN-COGLES Omnisport;35257;Maen-Roch;-1.372066;48.413074
48.42060789870734, -2.832324488861975;"{""coordinates"": [-2.832324488861975, 48.42060789870734], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500760;D221500760;Raussan;22171;Plaintel;-2.8321173;48.420662
47.83768779426139, -4.192016179968227;"{""coordinates"": [-4.192016179968227, 47.83768779426139], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502611;D29502611;Le Suler;29135;Loctudy;-4.1920867;47.83767
48.12808724719837, -3.0795479064139033;"{""coordinates"": [-3.079547906413903, 48.12808724719837], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000036;D562000036;Le clandy;56041;Cléguérec;-3.0794628;48.128094
47.5758870653519, -3.1347391963341504;"{""coordinates"": [-3.13473919633415, 47.5758870653519], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000535;D562000535;Les Sables Blancs;56168;Plouharnel;-3.1346593;47.575855
48.632500650574805, -2.083430292501782;"{""coordinates"": [-2.083430292501782, 48.632500650574805], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SLUFOUR1;D35SLUFOUR1;Saint-Lunaire/La Fourberie;35287;Saint-Lunaire;-2.08343;48.6325
48.200855502586016, -2.046299157513159;"{""coordinates"": [-2.046299157513159, 48.200855502586016], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500499;D221500499;Place du marché;35184;Montauban-de-Bretagne;-2.046602;48.20085
48.35922531555447, -3.8513651296540514;"{""coordinates"": [-3.851365129654051, 48.35922531555447], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500277;D29500277;Bourg;29018;Brennilis;-3.8510203;48.359276
48.39702916039009, -4.421575145777738;"{""coordinates"": [-4.421575145777738, 48.39702916039009], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505265;D29505265;Spadium Parc;29235;Le Relecq-Kerhuon;-4.4216394;48.39692
48.28727007194813, -2.8264553530999534;"{""coordinates"": [-2.826455353099953, 48.28727007194813], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:UZE3A3;DREGLRRNS:UZE3A3;Berlouze;22384;Uzel;-2.8264554;48.28727
48.1086579817761, -1.9289044956426542;"{""coordinates"": [-1.928904495642654, 48.1086579817761], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@TALMAI;D35ARCOM@TALMAI;Talensac Mairie;35331;Talensac;-1.92892;48.1087
48.125158161780895, -3.0705688735213967;"{""coordinates"": [-3.070568873521397, 48.125158161780895], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000035;D562000035;Centre;56041;Cléguérec;-3.0705197;48.12518
48.400082113708905, -2.9150677801312965;"{""coordinates"": [-2.915067780131297, 48.400082113708905], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500928;D221500928;Lycée Jean XXIII;22262;Quintin;-2.9150193;48.400063
48.0680697156, -1.980346631441024;"{""coordinates"": [-1.980346631441024, 48.0680697156], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@MTFPATI;D35ARCOM@MTFPATI;Monterfil Le Pâtis;35187;Monterfil;-1.98041;48.068
48.46790314305852, -2.95424913255481;"{""coordinates"": [-2.95424913255481, 48.46790314305852], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500034;D221500034;La Ville Blanche;22011;Boqueho;-2.9541433;48.46808
48.55852068044985, -2.241677248900031;"{""coordinates"": [-2.241677248900031, 48.55852068044985], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501142;D221501142;ST LORMEL Ville Bily;22311;Saint-Lormel;-2.2416773;48.55852
48.226188127947744, -3.5056803286999436;"{""coordinates"": [-3.505680328699944, 48.226188127947744], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500875;D221500875;Ecole Primaire;22202;Plévin;-3.5056803;48.22619
48.65442129642701, -2.8362863416003807;"{""coordinates"": [-2.836286341600381, 48.65442129642701], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501184;D221501184;ST QUAY PX Coll. Stella Maris;22325;Saint-Quay-Portrieux;-2.8362756;48.65423
48.5343319307674, -3.7898949511888773;"{""coordinates"": [-3.789894951188877, 48.5343319307674], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504524;D29504524;Bourg;29207;Plourin-lès-Morlaix;-3.7896755;48.534138
48.066638966646785, -3.2040915939999772;"{""coordinates"": [-3.204091593999977, 48.066638966646785], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000185;D562000185;Collège Sainte Anne;56073;Guémené-sur-Scorff;-3.2040915;48.06664
48.17812076579239, -2.757550055992174;"{""coordinates"": [-2.757550055992174, 48.17812076579239], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500328;D221500328;Champ de Foire;22136;Loudéac;-2.7574716;48.178074
48.50241571925655, -4.302821814584549;"{""coordinates"": [-4.302821814584549, 48.50241571925655], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503776;D29503776;Auberge Neuve;29179;Ploudaniel;-4.3026233;48.502224
48.050278954309675, -1.8616175492415594;"{""coordinates"": [-1.861617549241559, 48.050278954309675], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@B/MECOL;D35ARCOM@B/MECOL;Bréal Maladrie;35037;Bréal-sous-Montfort;-1.86162;48.05025
48.1898630628753, -2.423363295586357;"{""coordinates"": [-2.423363295586357, 48.1898630628753], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@MERLYCA;D35ARCOM@MERLYCA;Merdrignac Lycée Agricole;22147;Merdrignac;-2.4235;48.1899
48.292441867648165, -4.267796958800013;"{""coordinates"": [-4.267796958800013, 48.292441867648165], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502175;D29502175;Mairie;29104;Landévennec;-4.267797;48.292442
48.213626638358726, -1.7444421540690236;"{""coordinates"": [-1.744442154069024, 48.213626638358726], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35MEZGLER2;D35MEZGLER2;La Mézière/ Glérois;35177;La Mézière;-1.74452;48.2136
48.21925948769343, -3.0944529665964926;"{""coordinates"": [-3.094452966596493, 48.21925948769343], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501099;D221501099;ST GELVEN Ty Bris;22107;Bon Repos sur Blavet;-3.0945082;48.21932
48.78459353251014, -3.107686901091892;"{""coordinates"": [-3.107686901091892, 48.78459353251014], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500354;D221500354;Rue de l'Ermitage;22127;Lézardrieux;-3.1077244;48.784676
48.664472466207656, -4.3267147000215544;"{""coordinates"": [-4.326714700021554, 48.664472466207656], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500490;D29500490;Brignogan Centre;29021;Plounéour-Brignogan-Plages;-4.3266783;48.664604
48.504412138284, -2.6180725697326257;"{""coordinates"": [-2.618072569732626, 48.504412138284], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500259;D221500259;Les Ponts Neufs (Chapelle);22081;Hillion;-2.6176844;48.50448
47.85677609330128, -3.7431720344114665;"{""coordinates"": [-3.743172034411467, 47.85677609330128], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504844;D29504844;Gare;29217;Pont-Aven;-3.7431393;47.856712
48.60402178885817, -3.018601305321777;"{""coordinates"": [-3.018601305321777, 48.60402178885817], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500217;D221500217;Eglise;22065;Goudelin;-3.0185838;48.604034
48.38478682453048, -2.662214191499915;"{""coordinates"": [-2.662214191499915, 48.38478682453048], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500297;D221500297;Couche Deux;22079;Hénon;-2.662011;48.384884
48.45602589625638, -2.028329682937182;"{""coordinates"": [-2.028329682937182, 48.45602589625638], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35LAYMAI2;D35LAYMAI2;Lanvallay/ Mairie;22118;Lanvallay;-2.0284;48.456
48.10986769155229, -1.6788452172204966;"{""coordinates"": [-1.678845217220497, 48.10986769155229], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35RNPREP1;D35RNPREP1;Rennes/ République;35238;Rennes;-1.67887;48.1099
48.57212460928295, -2.2128792194626605;"{""coordinates"": [-2.212879219462661, 48.57212460928295], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501064;D221501064;LE GUILDO Le Port;22049;Créhen;-2.2127678;48.57212
48.62067087755343, -2.8298804473177115;"{""coordinates"": [-2.829880447317711, 48.62067087755343], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500201;D221500201;ETABLES SUR MER La Terrasse;22055;Binic - Étables-sur-Mer;-2.829825;48.62065
47.778476015045094, -2.1372711853999946;"{""coordinates"": [-2.137271185399995, 47.778476015045094], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000152;D562000152;La Provostais;56061;La Gacilly;-2.1372712;47.778477
48.00249095884638, -2.749042028499951;"{""coordinates"": [-2.749042028499951, 48.00249095884638], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRON:ST:ARCOM@REGHAM;DREGLRRON:ST:ARCOM@REGHAM;Réguiny Pont Hamon;56190;Réguiny;-2.749042;48.00249
48.527285808205015, -2.0860961295243765;"{""coordinates"": [-2.086096129524377, 48.527285808205015], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500677;D221500677;Rue de Gervily;22190;Pleslin-Trigavou;-2.086063;48.527245
48.59075116689381, -4.349006637989884;"{""coordinates"": [-4.349006637989884, 48.59075116689381], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501973;D29501973;Bourg;29094;Kernouës;-4.3487525;48.590565
48.08736083484693, -2.9136745033999527;"{""coordinates"": [-2.913674503399953, 48.08736083484693], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.DREGLRRNS:ST:NOY5H3;DREGLRRNS:ST:NOY5H3;Noyal-Pontivy Hôpital Kério;56151;Noyal-Pontivy;-2.9136746;48.08736
48.40657926660526, -4.479257324023445;"{""coordinates"": [-4.479257324023445, 48.40657926660526], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500297;D29500297;Kerichen Lesven;29019;Brest;-4.4794273;48.40705
47.736132073322125, -3.2359764628084347;"{""coordinates"": [-3.235976462808435, 47.736132073322125], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000272;D562000272;Gare Routière;56130;Merlevenez;-3.2359412;47.736065
47.877799121549494, -4.21745445286998;"{""coordinates"": [-4.21745445286998, 47.877799121549494], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504894;D29504894;Aquasud;29220;Pont-l'Abbé;-4.217465;47.877754
48.45632365294259, -2.049394917193499;"{""coordinates"": [-2.049394917193499, 48.45632365294259], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500177;D221500177;Place Leclerc;22050;Dinan;-2.0494516;48.456345
48.19259131360664, -3.98343547227346;"{""coordinates"": [-3.98343547227346, 48.19259131360664], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29503168;D29503168;Pont-Coblant;29162;Pleyben;-3.9834785;48.192535
48.39411748167173, -2.671173136920814;"{""coordinates"": [-2.671173136920814, 48.39411748167173], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500287;D221500287;La Touche Nicolas;22079;Hénon;-2.6708255;48.394344
48.585451589750036, -2.5173457705999387;"{""coordinates"": [-2.517345770599939, 48.585451589750036], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500854;D221500854;croix verte- les rues;22186;Pléneuf-Val-André;-2.5173457;48.585453
48.47666191576709, -2.5808829864773135;"{""coordinates"": [-2.580882986477314, 48.47666191576709], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500117;D221500117;Les Landes;22044;Coëtmieux;-2.5806084;48.47664
48.398646304750564, -2.894999305810572;"{""coordinates"": [-2.894999305810572, 48.398646304750564], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500925;D221500925;QUINTIN Gare SNCF;22277;Saint-Brandan;-2.8951616;48.39848
48.481107774517255, -4.495810574466017;"{""coordinates"": [-4.495810574466017, 48.481107774517255], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29500224;D29500224;Breignou Coz;29015;Bourg-Blanc;-4.49573;48.48115
47.85582673548551, -4.15889127230563;"{""coordinates"": [-4.15889127230563, 47.85582673548551], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501835;D29501835;Avenue des Sports;29085;Île-Tudy;-4.159003;47.85553
48.56641156421878, -4.336427028031169;"{""coordinates"": [-4.336427028031169, 48.56641156421878], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501265;D29501265;Keranna;29055;Le Folgoët;-4.336258;48.56651
48.23139254632609, -4.354848006773173;"{""coordinates"": [-4.354848006773173, 48.23139254632609], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506143;D29506143;Bourg;29280;Telgruc-sur-Mer;-4.3549604;48.231384
48.25082321045913, -1.8263806126763225;"{""coordinates"": [-1.826380612676322, 48.25082321045913], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@LGTCE;D35ARCOM@LGTCE;Langouët Centre;35146;Langouet;-1.8264;48.2508
48.621855960877745, -1.9936388076057878;"{""coordinates"": [-1.993638807605788, 48.621855960877745], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501145;D221501145;ST MALO Aquarium;35288;Saint-Malo;-1.9938605;48.621693
48.477778931337, -2.604016500934044;"{""coordinates"": [-2.604016500934044, 48.477778931337], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500127;D221500127;COETMIEUX Ste Anne;22246;Pommeret;-2.604019;48.477806
47.9448200065306, -1.2415816336140382;"{""coordinates"": [-1.241581633614038, 47.9448200065306], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D351251;D351251;La Guerche-de-Bretagne/Hôpital;35125;La Guerche-de-Bretagne;-1.241583;47.944847
47.758462734517416, -2.779900224499678;"{""coordinates"": [-2.779900224499678, 47.758462734517416], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000323;D562000323;COLLEC;56115;Locmaria-Grand-Champ;-2.780679;47.75812
48.52314269246895, -2.3826035840256568;"{""coordinates"": [-2.382603584025657, 48.52314269246895], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501095;D221501095;ST DENOUAL Carrefour;22286;Saint-Denoual;-2.3824756;48.523174
48.19810410128583, -2.0453485363673733;"{""coordinates"": [-2.045348536367373, 48.19810410128583], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35MTBREN2;D35MTBREN2;Montauban /Rue de Rennes;35184;Montauban-de-Bretagne;-2.04535;48.1981
47.643267055873565, -3.094399748802324;"{""coordinates"": [-3.094399748802324, 47.643267055873565], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000524;D562000524;Fontainebleau;56161;Ploemel;-3.0943358;47.64329
47.62174273227512, -2.9221682662754302;"{""coordinates"": [-2.92216826627543, 47.62174273227512], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000061;D562000061;Pont de Baden;56008;Baden;-2.9221857;47.621765
47.8732049743203, -3.0202892535211436;"{""coordinates"": [-3.020289253521144, 47.8732049743203], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000592;D562000592;Champ de Foire;56010;Baud;-3.0203052;47.87329
47.99198871682542, -4.120450355405278;"{""coordinates"": [-4.120450355405278, 47.99198871682542], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505166;D29505166;Chaptal;29232;Quimper;-4.1204543;47.99198
48.78854618598182, -3.2254507893996056;"{""coordinates"": [-3.225450789399606, 48.78854618598182], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501261;D221501261;Port;22362;Tréguier;-3.22543;48.78862
48.10374557470782, -1.6709071469542558;"{""coordinates"": [-1.670907146954256, 48.10374557470782], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D353220;D353220;RENNES Gare routière;35238;Rennes;-1.6709192;48.103794
48.106718320724724, -1.9348841377532413;"{""coordinates"": [-1.934884137753241, 48.106718320724724], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35TALLAN1;D35TALLAN1;Talensac/ La Lande;35331;Talensac;-1.93487;48.1067
48.55106631274982, -4.293886282300043;"{""coordinates"": [-4.293886282300043, 48.55106631274982], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506272;D29506272;Bourg;29288;Trégarantec;-4.293886;48.551067
48.46560965334722, -2.1093084352907665;"{""coordinates"": [-2.109308435290767, 48.46560965334722], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500150;D221500150;Tréfort;22048;Corseul;-2.1089582;48.46554
47.652537610892566, -2.9175690257261784;"{""coordinates"": [-2.917569025726178, 47.652537610892566], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000146;D562000146;Centre;56167;Plougoumelen;-2.9176335;47.6524
48.192546249447616, -3.716260151499998;"{""coordinates"": [-3.716260151499998, 48.192546249447616], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29506111;D29506111;Mairie;29278;Spézet;-3.7162602;48.192547
48.55750269140248, -2.116538471150055;"{""coordinates"": [-2.116538471150055, 48.55750269140248], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500549;D221500549;PLOUBALAY Morandais;22209;Beaussais-sur-Mer;-2.1167934;48.557877
48.434049787649094, -4.397276857200059;"{""coordinates"": [-4.397276857200059, 48.434049787649094], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501641;D29501641;Collège Saint-Charles;29075;Guipavas;-4.397277;48.43405
48.05834005911762, -1.8731048661339962;"{""coordinates"": [-1.873104866133996, 48.05834005911762], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35B/MPARC1;D35B/MPARC1;Bréal/Parc d'Activités;35037;Bréal-sous-Montfort;-1.87309;48.0582
48.45508276044626, -4.256924853529313;"{""coordinates"": [-4.256924853529313, 48.45508276044626], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29502169;D29502169;Gendarmerie;29103;Landerneau;-4.256602;48.454987
48.558420534504364, -2.061944177733419;"{""coordinates"": [-2.061944177733419, 48.558420534504364], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221501291;D221501291;Bel Air;22368;Tréméreuc;-2.0620503;48.558437
48.51013119283529, -2.6112796757217964;"{""coordinates"": [-2.611279675721796, 48.51013119283529], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500497;D221500497;Le Fros;22093;Lamballe-Armor;-2.6114209;48.510197
48.51539999904958, -1.8995200000000085;"{""coordinates"": [-1.89952, 48.51539999904958], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@MIMCE;D35ARCOM@MIMCE;Miniac-Morvan Centre;35179;Miniac-Morvan;-1.89952;48.5154
47.99042733624633, -4.072979992799979;"{""coordinates"": [-4.072979992799979, 47.99042733624633], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505213;D29505213;Eau Blanche;29232;Quimper;-4.07298;47.99043
48.645031359692524, -3.9480045243827817;"{""coordinates"": [-3.948004524382782, 48.645031359692524], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501785;D29501785;Pont de la Corde;29079;Henvic;-3.9481597;48.645115
48.085818141191815, -4.3217040277168755;"{""coordinates"": [-4.321704027716875, 48.085818141191815], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501092;D29501092;Ploaré;29046;Douarnenez;-4.321605;48.085983
48.714300339722406, -2.964473730343028;"{""coordinates"": [-2.964473730343028, 48.714300339722406], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500405;D221500405;Eglise;22109;Lanloup;-2.964529;48.714306
48.27411193028411, -3.5798367898596943;"{""coordinates"": [-3.579836789859694, 48.27411193028411], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D221500164;D221500164;CARHAIX Hôpital;29024;Carhaix-Plouguer;-3.5798268;48.27411
48.62698735592451, -2.0042571904755278;"{""coordinates"": [-2.004257190475528, 48.62698735592451], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35SMADOUT1;D35SMADOUT1;Saint-Malo /Doutreleau;35288;Saint-Malo;-2.00436;48.627
47.72602832661105, -2.1461082272641425;"{""coordinates"": [-2.146108227264143, 47.72602832661105], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D562000221;D562000221;Glénac/Port de Roche;56061;La Gacilly;-2.1459644;47.726055
48.565781946649885, -4.62204458859998;"{""coordinates"": [-4.62204458859998, 48.565781946649885], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29505675;D29505675;Carrefour Corn ar Gazel/Avel Vor;29257;Saint-Pabu;-4.6220446;48.56578
48.43620636516735, -4.406328921049742;"{""coordinates"": [-4.406328921049742, 48.43620636516735], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29501650;D29501650;Collège Vizac;29075;Guipavas;-4.4069457;48.4364
48.249399999047924, -1.7847199999999523;"{""coordinates"": [-1.78472, 48.249399999047924], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@VIGCE;D35ARCOM@VIGCE;Vignoc Centre;35356;Vignoc;-1.78472;48.2494
48.06669000299241, -1.520740369001063;"{""coordinates"": [-1.520740369001063, 48.06669000299241], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D3513724;D3513724;Domloup/Le tertre;35099;Domloup;-1.52074;48.06669
48.35414566211793, -4.732440559081748;"{""coordinates"": [-4.732440559081748, 48.35414566211793], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504023;D29504023;Saint Aouen;29190;Plougonvelin;-4.7323833;48.3541
47.99316308614334, -4.229500323740747;"{""coordinates"": [-4.229500323740747, 47.99316308614334], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D29504838;D29504838;Kernaveno;29216;Pluguffan;-4.2296104;47.993343
48.62698735592451, -2.0042571904755278;"{""coordinates"": [-2.004257190475528, 48.62698735592451], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@SMADOUT;D35ARCOM@SMADOUT;Saint-Malo Doutreleau;35288;Saint-Malo;-2.00436;48.627
48.23983599904784, -1.5648430000000617;"{""coordinates"": [-1.564843, 48.23983599904784], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D352760;D352760;CHASNE-SUR-ILLET La Grotte;35067;Chasné-sur-Illet;-1.5653827;48.239723
48.176715208571466, -1.7220006658884432;"{""coordinates"": [-1.722000665888443, 48.176715208571466], ""type"": ""Point""}";arret_logique_reseau_breizhgo_car.D35ARCOM@CHFBROS;D35ARCOM@CHFBROS;La-Chapelle-des-Fougeretz La Brosse;35059;La Chapelle-des-Fougeretz;-1.72212;48.1767
